id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,,Weighted_Average_MR_2010,MR25,Match_MR25,PERCENT DIFF,Weighted_Average_DR_2010,DR25,Match_DR25,PERCENT DIFF,Weighted_Average_HR_2010,HR25,Match_HR25,PERCENT DIFF
1091,156,191,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4291.383474,877651.5708,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1873,157,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,13960.53473,6760975.949,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1731,158,120,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,11825.49951,6795362.918,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1805,159,123,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,8548.140761,4212003.463,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1839,160,121,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,11120.80335,3027949.152,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1842,161,122,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,2965.654166,357468.1647,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1115,162,192,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,919.6050238,41851.23561,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4262,163,564,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,3315.507233,386800.4402,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1809,164,127,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,7157.655711,1051264.545,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1804,165,138,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6999.793044,2908158.304,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2089,166,2081,I,LOWELL,MA,"LOWELL,MA",NMCOG,0,,3471.957424,552975.4407,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1818,167,128,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,6354.813045,1689436.805,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1798,168,146,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,2784.16102,291578.3195,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4270,169,3189,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1667.070585,154701.0032,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1729,170,129,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,11807.2193,4954918.877,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1730,171,130,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,7419.700677,3018185.098,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
266,172,5661,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,973.0916634,50490.66439,16,247.6994653,558.0812743,8055.462383,15.48121658,34.88007964,503.4663989,,347.3918153,340.8516678,DIFF,0.981173571,24.06725495,23.58309654,DIFF,0.979883106,10.68203944,7.616539359,DIFF,0.713022958
1810,173,132,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6793.364876,2380940.919,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1821,174,133,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,3240.151335,638003.5461,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1121,175,193,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3185.429423,602428.4965,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
541,176,2344,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,1189.588533,82277.7007,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1813,177,134,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,7039.414871,1957850.986,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1114,178,194,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2196.639754,220941.4042,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
267,179,5662,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,900.9171471,26533.7399,16,223.2733492,499.0812743,7173.852734,13.95458433,31.19257964,448.3657959,,309.3723992,303.9671596,DIFF,0.982528372,21.52287995,21.03872154,DIFF,0.977504943,9.628663185,7.217769904,DIFF,0.749612876
1817,180,135,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,6841.927741,1069848.351,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1815,181,136,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,16056.22813,1665877.218,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1113,182,205,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2514.825337,362453.1147,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
269,183,4165,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1551.611054,69974.64034,16,154.7946231,363,5158.852065,9.674663945,22.6875,322.4282541,,222.4754953,218.7437641,DIFF,0.983226327,15.654375,15.654375,SAME,1,6.675518122,5.182348357,DIFF,0.776321517
1808,184,139,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,4651.159296,743576.2708,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1811,185,140,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,5633.69847,1360918.993,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1824,186,141,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,4348.916543,931070.8572,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
263,187,4166,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1299.950652,78841.26383,16,183.1993278,443,5929.542297,11.44995799,27.6875,370.5963936,,255.7115116,250.5371008,DIFF,0.979764654,19.104375,19.104375,SAME,1,7.90047101,5.903757554,DIFF,0.74726653
1814,188,142,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6542.543123,1402285.273,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1812,189,147,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6248.022743,1623338.922,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208260,190,2722,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1529.307434,136849.1741,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1816,191,143,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,5786.432323,897381.5868,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1698,192,144,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,5441.548826,1056343.171,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1803,193,145,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,10760.7093,1905889.269,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
19,194,4310,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1459.379432,116133.3233,16,245.4951172,500.3248928,7594.276093,15.34344483,31.2703058,474.6422558,,327.5031565,326.9260847,DIFF,0.998237966,21.576511,20.15170196,DIFF,0.933964808,10.58697693,9.826064638,DIFF,0.92812752
1126,195,148,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,5143.150806,603020.6954,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1693,196,155,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6565.119179,1659201.402,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
391,197,218,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2177.531022,275065.0493,16,14.56672061,29.35143966,465,0.910420038,1.834464979,29.0625,,20.053125,20.053125,SAME,1,1.265780835,1.044451275,DIFF,0.825143852,0.628189826,0.324478053,DIFF,0.516528666
1696,198,149,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,7994.048255,3321939.517,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1691,199,156,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,4611.973737,1040525.453,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1800,200,150,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,10067.94108,2466409.593,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1797,201,151,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,4887.610043,1183847.413,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208174,202,2896,I,CRANSTON,RI,"CRANSTON,RI",,0,,2511.305281,334150.9744,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1795,203,152,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6887.242146,2106100.028,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1124,204,153,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4199.366699,716674.9707,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1128,205,154,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2905.326997,403855.2209,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208365,206,2723,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1890.084638,196802.1438,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1082,207,157,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,17997.35387,11385361.45,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
165,208,655,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3149.714853,342791.4688,16,32,50,668.5634105,2,3.125,41.78521316,,28.83179708,28.35090388,DIFF,0.983320735,2.15625,2.15625,SAME,1,1.38,1.38,SAME,1
1123,209,162,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2785.284962,176833.7006,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1694,210,163,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6487.619136,2191208.887,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
597,211,4311,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,1957.308879,207345.9621,16,18.63283137,36.78394936,497.5,1.164551961,2.298996835,31.09375,,21.4546875,21.4546875,SAME,1,1.586307816,1.17131489,DIFF,0.738390669,0.803540853,0.602699196,DIFF,0.750054206
1689,212,164,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,12807.89927,5835994.468,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1687,213,196,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,6805.127649,884048.1457,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1070,214,165,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,16528.68232,9808715.038,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1077,215,166,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,8799.247453,3814617.052,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1081,216,167,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,7330.338677,2827847.573,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1016,217,3830,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,2367.812733,179192.902,16,14.0968264,41.35184808,450,0.88105165,2.584490505,28.125,,19.40625,19.40625,SAME,1,1.783298448,0.53831967,DIFF,0.301867402,0.607925639,0.314011019,DIFF,0.516528666
1796,218,168,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6168.510171,1680188.5,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1792,219,169,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,6129.712546,1017164.567,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1119,220,170,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3797.129045,452134.7196,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1122,221,171,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3130.96825,322599.4126,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
80,222,4323,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,848.0709957,37850.99638,16,185.1498798,420,5910.116933,11.57186749,26.25,369.3823083,,254.8737927,249.8917392,DIFF,0.980452861,18.1125,18.1125,SAME,1,7.984588565,6.927146813,DIFF,0.867564654
1117,223,172,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2424.111135,299927.1541,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1690,224,173,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,6123.51997,1382665.85,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1686,225,174,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11486.69915,6074834.585,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
88,226,5663,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,986.3364723,43669.64656,16,237.6175515,559,8428.278098,14.85109697,34.9375,526.7673811,,363.469493,357.8718962,DIFF,0.984599542,24.106875,24.106875,SAME,1,10.24725691,9.653075352,DIFF,0.94201555
1073,227,175,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,7512.976633,3076791.379,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1074,228,176,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,3862.011124,707102.3662,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1078,229,177,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,12061.66289,2425132.24,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1079,230,178,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,5513.189388,1292816.245,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1080,231,179,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,8351.239091,1549058.906,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1093,232,202,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4266.824163,719443.9362,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1129,233,184,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4986.06637,781089.7641,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3284,234,2585,I,FITCHBURG,MA,"FITCHBURG,MA",MRPC,0,,3188.903669,399995.6981,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1674,235,186,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,9673.161494,4980093.435,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1072,236,187,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,4885.627517,1002225.251,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1076,237,188,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,3503.887003,536385.6946,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
356,238,656,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2287.439849,232244.4997,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
395,239,189,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5266.10288,847143.1676,16,12.06061814,22,385,0.753788634,1.375,24.0625,,16.603125,16.603125,SAME,1,0.94875,0.94875,SAME,1,0.520114157,0.268653872,DIFF,0.516528666
1087,240,190,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4098.883022,701667.0193,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
5499,241,4651,I,SPRINGFIELD,MA,"SPRINGFIELD,MA",PVPC,0,,2351.060506,223926.7776,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1130,242,195,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,6423.988127,1213158.583,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208055,243,751,I,CRANSTON,RI,"CRANSTON,RI",,0,,2649.367955,347213.2499,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1069,244,197,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,9192.512809,4626381.563,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1075,245,198,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,5555.705466,1551905.891,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
401,246,199,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2962.556027,363878.939,16,16.44629747,30,525,1.027893592,1.875,32.8125,,22.640625,22.640625,SAME,1,1.29375,1.29375,SAME,1,0.709246578,0.366346189,DIFF,0.516528666
208296,247,752,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1774.002089,187066.2686,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
394,248,200,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,7109.896278,1137329.194,16,12.06061814,22,385,0.753788634,1.375,24.0625,,16.603125,16.603125,SAME,1,0.94875,0.94875,SAME,1,0.520114157,0.268653872,DIFF,0.516528666
1092,249,201,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4631.644823,799611.4056,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1111,250,206,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,4452.696287,546385.9585,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1676,251,207,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11915.22976,3545167.744,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1071,252,208,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,9564.701625,3804435.218,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
402,253,209,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3236.274072,535631.3024,16,12.60882806,23,402.5,0.788051754,1.4375,25.15625,,17.3578125,17.3578125,SAME,1,0.991875,0.991875,SAME,1,0.54375571,0.280865411,DIFF,0.516528666
400,254,210,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4345.217136,674589.039,16,12.06061814,22,385,0.753788634,1.375,24.0625,,16.603125,16.603125,SAME,1,0.94875,0.94875,SAME,1,0.520114157,0.268653872,DIFF,0.516528666
373,255,676,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2401.768394,342482.4536,16,14.12082972,33.97324893,429.7126821,0.882551857,2.123328058,26.85704263,,18.53135942,18.43518078,DIFF,0.994809952,1.46509636,0.773441483,DIFF,0.527911682,0.608960781,0.377094804,DIFF,0.619243169
387,256,211,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,6317.320699,700666.2548,16,12.06061814,22,385,0.753788634,1.375,24.0625,,16.603125,16.603125,SAME,1,0.94875,0.94875,SAME,1,0.520114157,0.268653872,DIFF,0.516528666
1094,257,212,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3069.884136,541573.955,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1108,258,213,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2129.33257,208480.8168,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1109,259,214,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,6540.888383,948836.2105,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4224,260,275,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0,,7988.443043,3741878.329,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
5523,261,4893,I,SPRINGFIELD,MA,"SPRINGFIELD,MA",PVPC,0,,2330.119634,230229.9851,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1067,262,215,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,10370.84993,3072495.988,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
409,263,216,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3475.968849,544775.0002,16,19.57892556,41.62180927,625,1.223682847,2.60136308,39.0625,,26.953125,26.953125,SAME,1,1.794940525,1.324615209,DIFF,0.737971643,0.844341165,0.436126415,DIFF,0.516528666
403,264,217,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3686.60188,446138.0278,16,12.37388095,25.35143966,395,0.773367559,1.584464979,24.6875,,17.034375,17.034375,SAME,1,1.093280835,0.871951275,DIFF,0.797554706,0.533623616,0.275631894,DIFF,0.516528666
2543,265,282,I,EAST BRIDGEWATER,MA,"EAST BRIDGEWATER,MA",OCPC,0,,9052.877135,2027369.976,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
378,266,219,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4196.27066,548476.4152,16,3,5,74.7126821,0.1875,0.3125,4.669542631,,3.221984416,3.125805776,DIFF,0.970149254,0.215625,0.215625,SAME,1,0.129375,0.129375,SAME,1
1096,267,220,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,1945.046499,209203.4244,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1106,268,221,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2708.743338,392403.479,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1107,269,222,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3454.533329,563445.985,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1110,270,223,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,7099.932167,1105330.464,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
376,271,677,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1387.449832,105135.3575,16,9.030309071,16,267.2126821,0.564394317,1,16.70079263,,11.52354692,11.42736828,DIFF,0.99165373,0.69,0.69,SAME,1,0.389432079,0.263701936,DIFF,0.677144874
4029,272,224,I,RAYNHAM,MA,"RAYNHAM,MA",SRPEDD,0,,20982.66722,15084207.28,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4397,273,225,I,MIDDLEBOROUGH,MA,"MIDDLEBOROUGH,MA",SRPEDD,0,,25694.88638,24851363.24,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
385,274,678,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2159.272222,287282.9534,16,12.06061814,22,385,0.753788634,1.375,24.0625,,16.603125,16.603125,SAME,1,0.94875,0.94875,SAME,1,0.520114157,0.268653872,DIFF,0.516528666
4061,275,226,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0,,22153.45483,15507223.62,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2558,276,227,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,14231.59984,6618634.723,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2559,277,228,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,11800.18894,7112797.231,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4384,278,229,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,16323.80697,8945290.541,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1297,279,2137,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,6702.622605,2217921.478,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4387,280,230,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,17957.34748,17226073.19,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4067,281,231,I,BERKLEY,MA,"BERKLEY,MA",SRPEDD,0,,16605.41237,15663422.11,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1257,282,2138,I,TOPSFIELD,MA,"TOPSFIELD,MA",BRMPO,1,NSTF,13929.2431,9245085.825,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4027,283,232,I,RAYNHAM,MA,"RAYNHAM,MA",SRPEDD,0,,14057.02391,5981880.294,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4403,284,236,I,MIDDLEBOROUGH,MA,"MIDDLEBOROUGH,MA",SRPEDD,0,,10073.8989,3572661.666,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2557,285,233,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,16336.04449,11398395.84,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2566,286,234,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,9349.307667,2760350.25,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2567,287,235,I,BRIDGEWATER,MA,"BRIDGEWATER,MA",OCPC,0,,11169.92464,6770478.396,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4026,288,241,I,RAYNHAM,MA,"RAYNHAM,MA",SRPEDD,0,,11433.91286,6672819.113,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4385,289,237,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,10363.92144,4366143.869,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208282,290,765,I,CRANSTON,RI,"CRANSTON,RI",,0,,3498.072471,297272.3252,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4386,291,238,I,LAKEVILLE,MA,"LAKEVILLE,MA",SRPEDD,0,,24048.95754,30952301.14,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4225,292,252,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0,,9053.525753,4160134.009,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1066,293,663,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,5010.757,1167890.047,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4070,294,239,I,FREETOWN,MA,"FREETOWN,MA",SRPEDD,0,,20802.96159,9047113.588,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4069,295,240,I,BERKLEY,MA,"BERKLEY,MA",SRPEDD,0,,19424.36259,12562434.94,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4223,296,300,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0,,6923.803952,2105017.676,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2535,297,242,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0,,9721.750846,4309804.975,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4236,298,301,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0,,7027.241992,2434353.935,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2536,299,243,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0,,12363.35886,6775174.397,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4426,300,316,I,WAREHAM,MA,"WAREHAM,MA",SRPEDD,0,,5558.347597,1006568.26,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
162,301,669,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2090.987618,260185.9572,16,89.5961401,198,2703.851397,5.599758756,12.375,168.9907123,,116.6035915,114.5453686,DIFF,0.982348546,8.53875,8.53875,SAME,1,3.863833542,3.420715093,DIFF,0.885316372
